MedicationCui,MedicationStr,ClassCui,ClassStr
C0887187,"ibuprofen, sodium salt",C0020740,ibuprofen (OTC)
C0887187,"ibuprofen, sodium salt",C0020740,non-prescription ibuprofen (medication)
C0887187,"ibuprofen, sodium salt",C0020740,ibuprofen (medication)
C0887187,"ibuprofen, sodium salt",C0020740,non-prescription ibuprofen
C0887187,"ibuprofen, sodium salt",C0085387,Cyclooxygenase Inhibitors
C0887187,"ibuprofen, sodium salt",C0085387,Cyclooxygenase inhibitor
C0887187,"ibuprofen, sodium salt",C0085387,"Inhibitor, Cyclooxygenase"
C0887187,"ibuprofen, sodium salt",C0085387,"Inhibitors, Cyclooxygenase"
C0887187,"ibuprofen, sodium salt",C0085387,Prostaglandin Synthesis Antagonists
C0887187,"ibuprofen, sodium salt",C0085387,"Antagonist, Prostaglandin Synthesis"
C0887187,"ibuprofen, sodium salt",C0085387,Prostaglandin Synthesis Antagonist
C0887187,"ibuprofen, sodium salt",C0085387,"Synthesis Antagonist, Prostaglandin"
C0887187,"ibuprofen, sodium salt",C0085387,"Antagonists, Prostaglandin Synthesis"
C0887187,"ibuprofen, sodium salt",C0085387,Prostaglandin Endoperoxide Synthase Inhibitors
C0887187,"ibuprofen, sodium salt",C0085387,Prostaglandin-endoperoxide synthase inhibitor
C0887187,"ibuprofen, sodium salt",C0085387,Prostaglandin Endoperoxide Synthase Inhibitor
C0887187,"ibuprofen, sodium salt",C0085387,"Inhibitors, Prostaglandin Endoperoxide Synthase"
C0887187,"ibuprofen, sodium salt",C0085387,"Inhibitors, Prostaglandin-Endoperoxide Synthase"
C0887187,"ibuprofen, sodium salt",C0085387,Prostaglandin Synthase Inhibitors
C0887187,"ibuprofen, sodium salt",C0085387,inhibitors prostaglandin synthase
C0887187,"ibuprofen, sodium salt",C0085387,"Inhibitor, Prostaglandin Synthase"
C0887187,"ibuprofen, sodium salt",C0085387,Prostaglandin Synthase Inhibitor
C0887187,"ibuprofen, sodium salt",C0085387,"Synthase Inhibitor, Prostaglandin"
C0887187,"ibuprofen, sodium salt",C0085387,"Inhibitors, Prostaglandin Synthase"
C0887187,"ibuprofen, sodium salt",C0085387,Prostaglandin G/H Synthase Inhibitor
C0887187,"ibuprofen, sodium salt",C0085387,PTGS inhibitor
C0887187,"ibuprofen, sodium salt",C0085387,Substance with prostaglandin-endoperoxide synthase inhibitor mechanism of action (substance)
C0887187,"ibuprofen, sodium salt",C0085387,Cyclo-Oxygenase Inhibitors
C0887187,"ibuprofen, sodium salt",C0085387,Cyclo Oxygenase Inhibitors
C0887187,"ibuprofen, sodium salt",C0085387,Cyclo Oxygenase Inhibitor
C0887187,"ibuprofen, sodium salt",C0085387,Cyclo-Oxygenase Inhibitor
C0887187,"ibuprofen, sodium salt",C0085387,"Inhibitor, Cyclo-Oxygenase"
C0887187,"ibuprofen, sodium salt",C0085387,"Inhibitors, Cyclo Oxygenase"
C0887187,"ibuprofen, sodium salt",C0085387,"Inhibitors, Cyclo-Oxygenase"
C0887187,"ibuprofen, sodium salt",C0085387,PG SYN ANTAG
C0887187,"ibuprofen, sodium salt",C0085387,CYCLO OXYGENASE INHIB
C0887187,"ibuprofen, sodium salt",C0085387,INHIB CYCLO OXYGENASE
C0887187,"ibuprofen, sodium salt",C0085387,CYCLOOXYGENASE INHIB
C0887187,"ibuprofen, sodium salt",C0085387,INHIB CYCLOOXYGENASE
C0887187,"ibuprofen, sodium salt",C0085387,INHIB PG ENDOPEROXIDE SYNTHASE
C0887187,"ibuprofen, sodium salt",C0085387,PG ENDOPEROXIDE SYNTHASE INHIB
C0887187,"ibuprofen, sodium salt",C0085387,INHIB PG SYNTHASE
C0887187,"ibuprofen, sodium salt",C0085387,PG SYNTHASE INHIB
C0887187,"ibuprofen, sodium salt",C0085387,COX inhibitor
C0887187,"ibuprofen, sodium salt",C0085387,Clyclooxygenases Inhibitor
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid and/or propionic acid derivative-containing product
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid and derivatives
C0887187,"ibuprofen, sodium salt",C0579013,Product containing propionic acid and propionic acid derivative (product)
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid and propionic acid derivative (substance)
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid and propionic acid derivative product
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid and propionic acid derivative
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid and propionic acid derivative-containing product
C0887187,"ibuprofen, sodium salt",C0579013,Product containing propionic acid and propionic acid derivative
C0887187,"ibuprofen, sodium salt",C0579013,Product containing propionic acid and/or propionic acid derivative (product)
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid and derivatives (substance)
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid and/or propionic acid derivative
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid or propionic acid derivative
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid and/or propionic acid derivative (substance)
C0887187,"ibuprofen, sodium salt",C0579013,Propionic acid or propionic acid derivative (substance)
C0887187,"ibuprofen, sodium salt",C1257954,Cyclooxygenase 2 Inhibitors
C0887187,"ibuprofen, sodium salt",C1257954,cyclooxygenase-2 inhibitors
C0887187,"ibuprofen, sodium salt",C1257954,"2 Inhibitor, Cyclooxygenase"
C0887187,"ibuprofen, sodium salt",C1257954,Cyclooxygenase 2 Inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,Cyclooxygenase-2 Inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,"Inhibitor, Cyclooxygenase 2"
C0887187,"ibuprofen, sodium salt",C1257954,"Inhibitor, Cyclooxygenase-2"
C0887187,"ibuprofen, sodium salt",C1257954,Inhibitor of cyclooxygenase-2
C0887187,"ibuprofen, sodium salt",C1257954,"Inhibitors, Cyclooxygenase-2"
C0887187,"ibuprofen, sodium salt",C1257954,"Inhibitors, Cyclooxygenase 2"
C0887187,"ibuprofen, sodium salt",C1257954,Substance with cyclooxygenase-2 inhibitor mechanism of action
C0887187,"ibuprofen, sodium salt",C1257954,Substance with cyclooxygenase-2 inhibitor mechanism of action (substance)
C0887187,"ibuprofen, sodium salt",C1257954,Product containing cyclooxygenase-2 inhibitor (product)
C0887187,"ibuprofen, sodium salt",C1257954,Cyclooxygenase-2 inhibitor-containing product
C0887187,"ibuprofen, sodium salt",C1257954,Product containing cyclooxygenase-2 inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,Cyclooxygenase-2 inhibitor product
C0887187,"ibuprofen, sodium salt",C1257954,COX-2 inhibitor-containing product
C0887187,"ibuprofen, sodium salt",C1257954,Prostaglandin-endoperoxide synthase isoform 2 inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,Product containing substance with cyclooxygenase-2 inhibitor mechanism of action (product)
C0887187,"ibuprofen, sodium salt",C1257954,Substance with prostaglandin-endoperoxide synthase isoform 2 inhibitor mechanism of action (substance)
C0887187,"ibuprofen, sodium salt",C1257954,PTGS-2 inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,PTGS-2 inhibitor-containing product
C0887187,"ibuprofen, sodium salt",C1257954,Product containing prostaglandin-endoperoxide synthase isoform 2 inhibitor (product)
C0887187,"ibuprofen, sodium salt",C1257954,Prostaglandin-endoperoxide synthase isoform 2 inhibitor-containing product
C0887187,"ibuprofen, sodium salt",C1257954,Coxibs
C0887187,"ibuprofen, sodium salt",C1257954,coxib
C0887187,"ibuprofen, sodium salt",C1257954,Cox-2 inhibitor product
C0887187,"ibuprofen, sodium salt",C1257954,Cox-2 inhibitor (product)
C0887187,"ibuprofen, sodium salt",C1257954,Cox-2 inhibitor product (substance)
C0887187,"ibuprofen, sodium salt",C1257954,Cox-2 inhibitor (substance)
C0887187,"ibuprofen, sodium salt",C1257954,Cyclo-oxygenase-2 inhibitor drug
C0887187,"ibuprofen, sodium salt",C1257954,COX2 Inhibitors
C0887187,"ibuprofen, sodium salt",C1257954,COX2 Inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,"Inhibitor, COX2"
C0887187,"ibuprofen, sodium salt",C1257954,"Inhibitors, COX2"
C0887187,"ibuprofen, sodium salt",C1257954,COX-2 Inhibitors
C0887187,"ibuprofen, sodium salt",C1257954,cox 2 inhibitors
C0887187,"ibuprofen, sodium salt",C1257954,COX-2 Inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,cox 2 inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,"Inhibitor, COX-2"
C0887187,"ibuprofen, sodium salt",C1257954,"Inhibitors, COX-2"
C0887187,"ibuprofen, sodium salt",C1257954,CYCLOOXYGENASE 002 INHIBITORS
C0887187,"ibuprofen, sodium salt",C1257954,COX-2 inhibitors (medication)
C0887187,"ibuprofen, sodium salt",C1257954,Cyclooxygenase II Inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,PTGS2 Inhibitor
C0887187,"ibuprofen, sodium salt",C1257954,Prostaglandin-Endoperoxide Synthase 2 Inhibitor
C0887187,"ibuprofen, sodium salt",C4722114,Substance with prostaglandin-endoperoxide synthase isoform 1 inhibitor mechanism of action (substance)
C0887187,"ibuprofen, sodium salt",C4722114,Prostaglandin-endoperoxide synthase isoform 1 inhibitor
C0887187,"ibuprofen, sodium salt",C4722114,Cyclooxygenase-1 inhibitor
C0887187,"ibuprofen, sodium salt",C4722114,PTGS-1 inhibitor
C0887187,"ibuprofen, sodium salt",C4722114,COX-1 inhibitor
C0887323,fenoprofen calcium,C0003211,"Anti-Inflammatory Agents, Non-Steroidal"
C0887323,fenoprofen calcium,C0003211,NON-STEROIDAL ANTI-INFLAMMATORY AGENTS
C0887323,fenoprofen calcium,C0003211,"Non-steroidal anti-inflammatory agent, NOS"
C0887323,fenoprofen calcium,C0003211,"Agent, Non-Steroidal Anti-Inflammatory"
C0887323,fenoprofen calcium,C0003211,"Anti-Inflammatory Agent, Non-Steroidal"
C0887323,fenoprofen calcium,C0003211,Non Steroidal Anti Inflammatory Agent
C0887323,fenoprofen calcium,C0003211,Non-Steroidal Anti-Inflammatory Agent
C0887323,fenoprofen calcium,C0003211,Non Steroidal Anti Inflammatory Agents
C0887323,fenoprofen calcium,C0003211,NSAIDs
C0887323,fenoprofen calcium,C0003211,NSAID
C0887323,fenoprofen calcium,C0003211,Non-steroid anti-inflam. drug
C0887323,fenoprofen calcium,C0003211,NSAID - Non-steroidal anti-inflammatory drug
C0887323,fenoprofen calcium,C0003211,Non-steroidal anti-inflammatory drug
C0887323,fenoprofen calcium,C0003211,603-604 NON-STEROIDAL ANTI-INFLAMMATORY AGENTS
C0887323,fenoprofen calcium,C0003211,NSAID medications
C0887323,fenoprofen calcium,C0003211,Non-steroidal anti-inflammatory agent (product)
C0887323,fenoprofen calcium,C0003211,Non-steroidal anti-inflammatory agent (substance)
C0887323,fenoprofen calcium,C0003211,Non-steroidal anti-inflammatory product
C0887323,fenoprofen calcium,C0003211,Non-steroidal anti-inflammatory product (substance)
C0887323,fenoprofen calcium,C0003211,"Anti Inflammatory Agents, Nonsteroidal"
C0887323,fenoprofen calcium,C0003211,Nonsteroidal anti-inflammatory agents
C0887323,fenoprofen calcium,C0003211,Nonsteroidal anti-inflammatory agent
C0887323,fenoprofen calcium,C0003211,"Agent, Nonsteroidal Anti-Inflammatory"
C0887323,fenoprofen calcium,C0003211,"Anti-Inflammatory Agent, Nonsteroidal"
C0887323,fenoprofen calcium,C0003211,Nonsteroidal Anti Inflammatory Agent
C0887323,fenoprofen calcium,C0003211,Nonsteroidal Anti Inflammatory Agents
C0887323,fenoprofen calcium,C0003211,"Antiinflammatory Agents, Non Steroidal"
C0887323,fenoprofen calcium,C0003211,"Antiinflammatory Agents, Nonsteroidal"
C0887323,fenoprofen calcium,C0003211,NONSTEROIDAL ANTIINFLAMMATORY AGENTS
C0887323,fenoprofen calcium,C0003211,ANTIINFLAMMATORY AGENTS NONSTEROIDAL
C0887323,fenoprofen calcium,C0003211,nonsteroidal antiinflammatory agent
C0887323,fenoprofen calcium,C0003211,Nonsteroidal Anti-inflammatory Drugs
C0887323,fenoprofen calcium,C0003211,nonsteroidal anti-inflammatory drug
C0887323,fenoprofen calcium,C0003211,Nonsteroidal Antiinflammatory Drug
C0887323,fenoprofen calcium,C0003211,Nonsteroidal antiinflammatory drugs
C0887323,fenoprofen calcium,C0003211,ANTI INFLAMM AGENTS NONSTEROIDAL
C0887323,fenoprofen calcium,C0003211,NSAIA
C0887323,fenoprofen calcium,C0003211,ANTIINFLAMM AGENTS NON STEROIDAL
C0887323,fenoprofen calcium,C0003211,NON STEROIDAL ANTI INFLAMM AGENTS
C0887323,fenoprofen calcium,C0003211,AIANS
C0887323,fenoprofen calcium,C0003211,nonsteroidal anti-inflammatory drugs (medication)
C0887323,fenoprofen calcium,C0003211,Non-steroidal anti-inflammatory drug (substance)
C0887323,fenoprofen calcium,C0003211,nonsteroidal anti-inflammatory drugs (NSAIDs)
C0887323,fenoprofen calcium,C0015837,fenoprofen
C0887323,fenoprofen calcium,C0015837,(+/-)-fenoprofen
C0887323,fenoprofen calcium,C0015837,"Benzeneacetic acid, alpha-methyl-3-phenoxy-, (+-)-"
C0887323,fenoprofen calcium,C0015837,Fenoprofen [analgesic]
C0887323,fenoprofen calcium,C0015837,Fenoprofen [musc skel]
C0887323,fenoprofen calcium,C0015837,Fenoprofen [musculoskeletal use]
C0887323,fenoprofen calcium,C0015837,Fenoprofeno
C0887323,fenoprofen calcium,C0015837,Fenoprofenum
C0887323,fenoprofen calcium,C0015837,2-(m-phenoxyphenyl)propionic acid
C0887323,fenoprofen calcium,C0015837,Fénoprofène
C0887323,fenoprofen calcium,C0015837,2-(3-phenoxyphenyl)propionic acid
C0887323,fenoprofen calcium,C0015837,(±)-2-(3-phenoxyphenyl)propionic acid
C0887323,fenoprofen calcium,C0015837,(+/-)-m-phenoxyhydratropic acid
C0887323,fenoprofen calcium,C0015837,3-phenoxyhydratropic acid
C0887323,fenoprofen calcium,C0015837,DL-2-(3-phenoxyphenyl)propionic acid
C0887323,fenoprofen calcium,C0015837,Fenoprofen-containing product
C0887323,fenoprofen calcium,C0015837,Product containing fenoprofen
C0887323,fenoprofen calcium,C0015837,Product containing fenoprofen (medicinal product)
C0887323,fenoprofen calcium,C0015837,α-(m-phenoxyphenyl)propionic acid
C0887323,fenoprofen calcium,C0015837,α-methyl-3-phenoxybenzeneacetic acid
C0887323,fenoprofen calcium,C0015837,Fenoprofen [analgesic] (product)
C0887323,fenoprofen calcium,C0015837,Fenoprofen [analgesic] (substance)
C0887323,fenoprofen calcium,C0015837,Fenoprofen [musculoskeletal use] (product)
C0887323,fenoprofen calcium,C0015837,Fenoprofen [musculoskeletal use] (substance)
C0887323,fenoprofen calcium,C0015837,Fenoprofen product
C0887323,fenoprofen calcium,C0015837,Fenoprofen (product)
C0887323,fenoprofen calcium,C0015837,Fenoprofen product (substance)
C0887323,fenoprofen calcium,C0015837,Fenoprofen (substance)
C0887323,fenoprofen calcium,C0579013,Propionic acid and/or propionic acid derivative-containing product
C0887323,fenoprofen calcium,C0579013,Propionic acid and derivatives
C0887323,fenoprofen calcium,C0579013,Product containing propionic acid and propionic acid derivative (product)
C0887323,fenoprofen calcium,C0579013,Propionic acid and propionic acid derivative (substance)
C0887323,fenoprofen calcium,C0579013,Propionic acid and propionic acid derivative product
C0887323,fenoprofen calcium,C0579013,Propionic acid and propionic acid derivative
C0887323,fenoprofen calcium,C0579013,Propionic acid and propionic acid derivative-containing product
C0887323,fenoprofen calcium,C0579013,Product containing propionic acid and propionic acid derivative
C0887323,fenoprofen calcium,C0579013,Product containing propionic acid and/or propionic acid derivative (product)
C0887323,fenoprofen calcium,C0579013,Propionic acid and derivatives (substance)
C0887323,fenoprofen calcium,C0579013,Propionic acid and/or propionic acid derivative
C0887323,fenoprofen calcium,C0579013,Propionic acid or propionic acid derivative
C0887323,fenoprofen calcium,C0579013,Propionic acid and/or propionic acid derivative (substance)
C0887323,fenoprofen calcium,C0579013,Propionic acid or propionic acid derivative (substance)
C0887323,fenoprofen calcium,C1257954,Cyclooxygenase 2 Inhibitors
C0887323,fenoprofen calcium,C1257954,cyclooxygenase-2 inhibitors
C0887323,fenoprofen calcium,C1257954,"2 Inhibitor, Cyclooxygenase"
C0887323,fenoprofen calcium,C1257954,Cyclooxygenase 2 Inhibitor
C0887323,fenoprofen calcium,C1257954,Cyclooxygenase-2 Inhibitor
C0887323,fenoprofen calcium,C1257954,"Inhibitor, Cyclooxygenase 2"
C0887323,fenoprofen calcium,C1257954,"Inhibitor, Cyclooxygenase-2"
C0887323,fenoprofen calcium,C1257954,Inhibitor of cyclooxygenase-2
C0887323,fenoprofen calcium,C1257954,"Inhibitors, Cyclooxygenase-2"
C0887323,fenoprofen calcium,C1257954,"Inhibitors, Cyclooxygenase 2"
C0887323,fenoprofen calcium,C1257954,Substance with cyclooxygenase-2 inhibitor mechanism of action
C0887323,fenoprofen calcium,C1257954,Substance with cyclooxygenase-2 inhibitor mechanism of action (substance)
C0887323,fenoprofen calcium,C1257954,Product containing cyclooxygenase-2 inhibitor (product)
C0887323,fenoprofen calcium,C1257954,Cyclooxygenase-2 inhibitor-containing product
C0887323,fenoprofen calcium,C1257954,Product containing cyclooxygenase-2 inhibitor
C0887323,fenoprofen calcium,C1257954,Cyclooxygenase-2 inhibitor product
C0887323,fenoprofen calcium,C1257954,COX-2 inhibitor-containing product
C0887323,fenoprofen calcium,C1257954,Prostaglandin-endoperoxide synthase isoform 2 inhibitor
C0887323,fenoprofen calcium,C1257954,Product containing substance with cyclooxygenase-2 inhibitor mechanism of action (product)
C0887323,fenoprofen calcium,C1257954,Substance with prostaglandin-endoperoxide synthase isoform 2 inhibitor mechanism of action (substance)
C0887323,fenoprofen calcium,C1257954,PTGS-2 inhibitor
C0887323,fenoprofen calcium,C1257954,PTGS-2 inhibitor-containing product
C0887323,fenoprofen calcium,C1257954,Product containing prostaglandin-endoperoxide synthase isoform 2 inhibitor (product)
C0887323,fenoprofen calcium,C1257954,Prostaglandin-endoperoxide synthase isoform 2 inhibitor-containing product
C0887323,fenoprofen calcium,C1257954,Coxibs
C0887323,fenoprofen calcium,C1257954,coxib
C0887323,fenoprofen calcium,C1257954,Cox-2 inhibitor product
C0887323,fenoprofen calcium,C1257954,Cox-2 inhibitor (product)
C0887323,fenoprofen calcium,C1257954,Cox-2 inhibitor product (substance)
C0887323,fenoprofen calcium,C1257954,Cox-2 inhibitor (substance)
C0887323,fenoprofen calcium,C1257954,Cyclo-oxygenase-2 inhibitor drug
C0887323,fenoprofen calcium,C1257954,COX2 Inhibitors
C0887323,fenoprofen calcium,C1257954,COX2 Inhibitor
C0887323,fenoprofen calcium,C1257954,"Inhibitor, COX2"
