MedicationCui,MedicationStr,ClassCui,ClassStr
C1958126,alogliptin,C1827106,Gliptin
C1958126,alogliptin,C1827106,Dipeptidyl-Peptidase 4 Inhibitors
C1958126,alogliptin,C1827106,Dipeptidyl Peptidase 4 Inhibitors
C1958126,alogliptin,C1827106,Dipeptidyl Peptidase 4 Inhibitor
C1958126,alogliptin,C1827106,Dipeptidyl-Peptidase 4 Inhibitor
C1958126,alogliptin,C1827106,"Inhibitor, Dipeptidyl-Peptidase 4"
C1958126,alogliptin,C1827106,DPP-4 Inhibitors
C1958126,alogliptin,C1827106,DPP-4 Inhibitor
C1958126,alogliptin,C1827106,DPP 4 Inhibitors
C1958126,alogliptin,C1827106,DPP 4 Inhibitor
C1958126,alogliptin,C1827106,"Inhibitor, DPP-4"
C1958126,alogliptin,C1958126,alogliptin
C1958126,alogliptin,C1958126,Alogliptine
C1958126,alogliptin,C1958126,oral hypoglycemics alogliptin
C1958126,alogliptin,C1958126,alogliptin (medication)
C1958126,alogliptin,C1958126,Alogliptin (substance)
C1958126,alogliptin,C1958126,Alogliptin product
C1958126,alogliptin,C1958126,Alogliptin (product)
C1958126,alogliptin,C1958126,"2-((6-((3R)-3-aminopiperidin-1-yl)-3-methyl-2,4-dioxo-3,4-dihydropyrimidin-1(2H)-yl)methyl) benzonitrile"
C1958126,alogliptin,C1958126,Alogliptina
C1958126,alogliptin,C1958126,Alogliptinum
C1958126,alogliptin,C1958126,Product containing alogliptin (medicinal product)
C1958126,alogliptin,C1958126,Alogliptin-containing product
C1958126,alogliptin,C1958126,Product containing alogliptin
C1958126,alogliptin,C1958126,"Benzonitrile, 2-[[6-[(3R)-3-amino-1-piperidinyl]-3,4-dihydro-3-methyl-2,4-dioxo-1(2H)- pyrimidinyl]methyl]-"
C1958126,alogliptin,C3537225,Dipeptidyl Peptidase-4 Inhibitor
C1958126,alogliptin,C3537225,DPP-4 Inhibitor
C1958126,alogliptin,C4706571,Medicinal product categorized by structure
C1958126,alogliptin,C4706571,Medicinal product categorised by structure
C1958126,alogliptin,C4706571,Medicinal product categorized by structure (product)
C2353951,dapagliflozin,C0935929,Antidiabetics
C2353951,dapagliflozin,C0935929,antidiabetic
C2353951,dapagliflozin,C0935929,Antidiabetic Agents
C2353951,dapagliflozin,C0935929,agents antidiabetic
C2353951,dapagliflozin,C0935929,antidiabetic agent
C2353951,dapagliflozin,C0935929,"Agent, Antidiabetic"
C2353951,dapagliflozin,C0935929,"Agents, Antidiabetic"
C2353951,dapagliflozin,C0935929,Antidiabetic Drugs
C2353951,dapagliflozin,C0935929,antidiabetic drug
C2353951,dapagliflozin,C0935929,antidiabetics drug
C2353951,dapagliflozin,C0935929,"Drug, Antidiabetic"
C2353951,dapagliflozin,C0935929,"Drugs, Antidiabetic"
C2353951,dapagliflozin,C0935929,MISCELLANEOUS ANTIDIABETIC AGENT PREPARATIONS
C2353951,dapagliflozin,C0935929,"Antidiabetic agent preparation, NOS"
C2353951,dapagliflozin,C0935929,Antidiabetic agent preparation
C2353951,dapagliflozin,C0935929,A20 MISCELLANEOUS ANTIDIABETIC AGENT PREPARATIONS
C2353951,dapagliflozin,C0935929,Medicinal product acting as antidiabetic agent (product)
C2353951,dapagliflozin,C0935929,Antidiabetic agent preparation (substance)
C2353951,dapagliflozin,C0935929,Antidiabetic agent (product)
C2353951,dapagliflozin,C0935929,Antidiabetic agent (substance)
C2353951,dapagliflozin,C0935929,Antidiabetic preparation
C2353951,dapagliflozin,C0935929,Antidiabetic preparation (product)
C2353951,dapagliflozin,C0935929,Anti-diabetic Agent
C2353951,dapagliflozin,C0935929,antidiabetic agents (medication)
C2353951,dapagliflozin,C0935929,Anti-diabetics
C2353951,dapagliflozin,C2353951,dapagliflozin
C2353951,dapagliflozin,C2353951,"(2S,3R,4R,5S,6R)-2-(4-Chloro-3-(4-ethoxybenzyl)phenyl)-6- (hydroxymethyl)tetrahydro-2H-pyran-3,4,5-triol"
C2353951,dapagliflozin,C2353951,dapagliflozin (medication)
C2353951,dapagliflozin,C2353951,antidiabetics dapagliflozin
C2353951,dapagliflozin,C2353951,Dapagliflozin (substance)
C2353951,dapagliflozin,C2353951,Dapagliflozin product
C2353951,dapagliflozin,C2353951,Dapagliflozin (product)
C2353951,dapagliflozin,C2353951,Dapagliflozin-containing product
C2353951,dapagliflozin,C2353951,Product containing dapagliflozin
C2353951,dapagliflozin,C2353951,Product containing dapagliflozin (medicinal product)
C2353951,dapagliflozin,C2353951,Dapagliflozina
C2353951,dapagliflozin,C2353951,"D-Glucitol, 1,5-anhydro-1-C-[4-chloro-3-[(4-ethoxyphenyl)methyl]phenyl]-, (1S)-, Compd. with (2S)-1,2-propanediol, Hydrate (1:1:1)"
C2353951,dapagliflozin,C3273807,Sodium-Glucose Transporter 2 Inhibitors
C2353951,dapagliflozin,C3273807,Sodium-Glucose Transporter 2 Inhibitor
C2353951,dapagliflozin,C3273807,Sodium Glucose Transporter 2 Inhibitors
C2353951,dapagliflozin,C3273807,Sodium Glucose Transporter 2 Inhibitor
C2353951,dapagliflozin,C3273807,SGLT2 Inhibitors
C2353951,dapagliflozin,C3273807,SGLT2 Inhibitor
C2353951,dapagliflozin,C3273807,"Inhibitor, SGLT2"
C2353951,dapagliflozin,C3273807,Gliflozins
C2353951,dapagliflozin,C3273807,Gliflozin
C2353951,dapagliflozin,C3273807,SGLT-2 Inhibitors
C2353951,dapagliflozin,C3273807,SGLT 2 Inhibitors
C2353951,dapagliflozin,C3273807,"Inhibitor, SGLT-2"
C2353951,dapagliflozin,C3273807,SGLT 2 Inhibitor
C2353951,dapagliflozin,C3273807,SGLT-2 Inhibitor
C2353951,dapagliflozin,C3273807,SLC5A2 Inhibitor
C2353951,dapagliflozin,C3838944,Sodium glucose cotransporter subtype 2 inhibitor
C2353951,dapagliflozin,C3838944,Sodium glucose cotransporter subtype 2 inhibitor (substance)
C2353951,dapagliflozin,C3838944,SGLT2 inhibitor - Sodium glucose cotransporter subtype 2 inhibitor
C2353951,dapagliflozin,C3838944,Sodium glucose cotransporter subtype 2 inhibitor product
C2353951,dapagliflozin,C3838944,Sodium glucose cotransporter subtype 2 inhibitor (product)
C2353951,dapagliflozin,C3838944,Substance with sodium glucose cotransporter subtype 2 inhibitor mechanism of action (substance)
C2353951,dapagliflozin,C3838944,Substance with sodium glucose cotransporter subtype 2 inhibitor mechanism of action
C2353951,dapagliflozin,C3838944,SGLT2 inhibitor - Sodium glucose cotransporter subtype 2 inhibitor product
C2353951,dapagliflozin,C3838944,Product containing sodium glucose cotransporter subtype 2 inhibitor (product)
C2353951,dapagliflozin,C3838944,Sodium glucose cotransporter subtype 2 inhibitor-containing product
C2353951,dapagliflozin,C3838944,Product containing sodium glucose cotransporter subtype 2 inhibitor
C2607479,albiglutide,C0935929,Antidiabetics
C2607479,albiglutide,C0935929,antidiabetic
C2607479,albiglutide,C0935929,Antidiabetic Agents
C2607479,albiglutide,C0935929,agents antidiabetic
C2607479,albiglutide,C0935929,antidiabetic agent
C2607479,albiglutide,C0935929,"Agent, Antidiabetic"
C2607479,albiglutide,C0935929,"Agents, Antidiabetic"
C2607479,albiglutide,C0935929,Antidiabetic Drugs
C2607479,albiglutide,C0935929,antidiabetic drug
C2607479,albiglutide,C0935929,antidiabetics drug
C2607479,albiglutide,C0935929,"Drug, Antidiabetic"
C2607479,albiglutide,C0935929,"Drugs, Antidiabetic"
C2607479,albiglutide,C0935929,MISCELLANEOUS ANTIDIABETIC AGENT PREPARATIONS
C2607479,albiglutide,C0935929,"Antidiabetic agent preparation, NOS"
C2607479,albiglutide,C0935929,Antidiabetic agent preparation
C2607479,albiglutide,C0935929,A20 MISCELLANEOUS ANTIDIABETIC AGENT PREPARATIONS
C2607479,albiglutide,C0935929,Medicinal product acting as antidiabetic agent (product)
C2607479,albiglutide,C0935929,Antidiabetic agent preparation (substance)
C2607479,albiglutide,C0935929,Antidiabetic agent (product)
C2607479,albiglutide,C0935929,Antidiabetic agent (substance)
C2607479,albiglutide,C0935929,Antidiabetic preparation
C2607479,albiglutide,C0935929,Antidiabetic preparation (product)
C2607479,albiglutide,C0935929,Anti-diabetic Agent
C2607479,albiglutide,C0935929,antidiabetic agents (medication)
C2607479,albiglutide,C0935929,Anti-diabetics
C2607479,albiglutide,C1305923,Polypeptides
C2607479,albiglutide,C1305923,Polypeptide
C2607479,albiglutide,C1305923,"Polypeptide, NOS"
C2607479,albiglutide,C1305923,ActClassPolypeptide
C2607479,albiglutide,C1305923,Polypeptide-containing product
C2607479,albiglutide,C1305923,Product containing polypeptide
C2607479,albiglutide,C1305923,Product containing polypeptide (product)
C2607479,albiglutide,C1305923,Polypeptide product
C2607479,albiglutide,C1305923,Polypeptide (substance)
C2607479,albiglutide,C1562104,Product containing glucagon-like peptide 1 receptor agonist (product)
C2607479,albiglutide,C1562104,Product containing incretin mimetic (product)
C2607479,albiglutide,C1562104,Product containing incretin mimetic
C2607479,albiglutide,C1562104,Substance with glucagon-like peptide 1 receptor agonist mechanism of action (substance)
C2607479,albiglutide,C1562104,Incretin mimetic
C2607479,albiglutide,C1562104,Glucagon-like peptide 1 receptor agonist-containing product
C2607479,albiglutide,C1562104,Incretin mimetic agent
C2607479,albiglutide,C1562104,Incretin mimetic agent (substance)
C2607479,albiglutide,C1562104,Incretin mimetic product
C2607479,albiglutide,C1562104,Incretin mimetic product (product)
C2607479,albiglutide,C1562104,Glucagon-like peptide 1 receptor agonist
C2607479,albiglutide,C1562104,GLP-1 receptor agonist
C2607479,albiglutide,C3273809,GLP-1 Mimetics
C2607479,albiglutide,C3273809,GLP-1 Analogue
C2698057,alogliptin benzoate,C0014432,Enzyme Inhibitors
C2698057,alogliptin benzoate,C0014432,enzyme inhibitor
C2698057,alogliptin benzoate,C0014432,enzymes inhibitors
C2698057,alogliptin benzoate,C0014432,"Inhibitor, Enzyme"
C2698057,alogliptin benzoate,C0014432,"Inhibitors, Enzyme"
C2698057,alogliptin benzoate,C0014432,Substance with enzyme inhibitor mechanism of action (substance)
C2698057,alogliptin benzoate,C0014432,Substance with enzyme inhibitor mechanism of action
C2698057,alogliptin benzoate,C0014432,Enzyme inhibitor-containing product
C2698057,alogliptin benzoate,C0014432,Product containing enzyme inhibitor
C2698057,alogliptin benzoate,C0014432,Product containing enzyme inhibitor (product)
C2698057,alogliptin benzoate,C0014432,Enzyme inhibitor product
C2698057,alogliptin benzoate,C0014432,Enzyme inhibitor (product)
C2698057,alogliptin benzoate,C0014432,Enzyme inhibitor (substance)
C2698057,alogliptin benzoate,C0014432,ENZYME INHIB
C2698057,alogliptin benzoate,C0031959,piperidine
C2698057,alogliptin benzoate,C0031959,Hexahydropyridine
C2698057,alogliptin benzoate,C0031959,Piperidine (substance)
C2698057,alogliptin benzoate,C0034284,Pyrimidine
C2698057,alogliptin benzoate,C0034284,"Pyrimidine, NOS"
C2698057,alogliptin benzoate,C0034284,"1,3 diazine"
C2698057,alogliptin benzoate,C0034284,Product containing pyrimidine (product)
C2698057,alogliptin benzoate,C0034284,Pyrimidine product
C2698057,alogliptin benzoate,C0034284,Pyrimidine-containing product
C2698057,alogliptin benzoate,C0034284,Product containing pyrimidine
C2698057,alogliptin benzoate,C0034284,Pyrimidine (substance)
C2698057,alogliptin benzoate,C0729760,Chemical categorised functionally
C2698057,alogliptin benzoate,C0729760,Chemical categorized functionally
C2698057,alogliptin benzoate,C0729760,Chemical categsd functionally
C2698057,alogliptin benzoate,C0729760,Chemical categorized functionally (substance)
C2698057,alogliptin benzoate,C1827106,Dipeptidyl-Peptidase IV Inhibitors
C2698057,alogliptin benzoate,C1827106,Dipeptidyl Peptidase IV Inhibitor
C2698057,alogliptin benzoate,C1827106,Dipeptidyl-Peptidase IV Inhibitor
C2698057,alogliptin benzoate,C1827106,"Inhibitor, Dipeptidyl-Peptidase IV"
C2698057,alogliptin benzoate,C1827106,Dipeptidyl Peptidase IV Inhibitors
C2698057,alogliptin benzoate,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action (substance)
C2698057,alogliptin benzoate,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action
C2698057,alogliptin benzoate,C1827106,Product containing dipeptidyl peptidase IV inhibitor (product)
C2698057,alogliptin benzoate,C1827106,Dipeptidyl peptidase IV inhibitor-containing product
C2698057,alogliptin benzoate,C1827106,Product containing dipeptidyl peptidase IV inhibitor
C2698057,alogliptin benzoate,C1827106,DPP4 Inhibitors
C2698057,alogliptin benzoate,C1827106,DPP4 Inhibitor
C2698057,alogliptin benzoate,C1827106,"Inhibitor, DPP4"
C2698057,alogliptin benzoate,C1827106,DPP-IV Inhibitors
C2698057,alogliptin benzoate,C1827106,DPP IV Inhibitors
C2698057,alogliptin benzoate,C1827106,DPP IV Inhibitor
C2698057,alogliptin benzoate,C1827106,DPP-IV Inhibitor
C2698057,alogliptin benzoate,C1827106,"Inhibitor, DPP-IV"
C2698057,alogliptin benzoate,C1827106,Dipeptidyl peptidase IV inhibitor product
C2698057,alogliptin benzoate,C1827106,Dipeptidyl peptidase IV inhibitor (product)
C2698057,alogliptin benzoate,C1827106,Dipeptidyl peptidase IV inhibitor (substance)
C2698057,alogliptin benzoate,C1827106,Gliptins
C2698057,alogliptin benzoate,C1827106,Gliptin
C2698057,alogliptin benzoate,C1827106,Dipeptidyl-Peptidase 4 Inhibitors
C2698057,alogliptin benzoate,C1827106,Dipeptidyl Peptidase 4 Inhibitors
C2698057,alogliptin benzoate,C1827106,Dipeptidyl Peptidase 4 Inhibitor
C2698057,alogliptin benzoate,C1827106,Dipeptidyl-Peptidase 4 Inhibitor
C2698057,alogliptin benzoate,C1827106,"Inhibitor, Dipeptidyl-Peptidase 4"
C2698057,alogliptin benzoate,C1827106,DPP-4 Inhibitors
C2698057,alogliptin benzoate,C1827106,DPP-4 Inhibitor
C2698057,alogliptin benzoate,C1827106,DPP 4 Inhibitors
C2698057,alogliptin benzoate,C1827106,DPP 4 Inhibitor
C2698057,alogliptin benzoate,C1827106,"Inhibitor, DPP-4"
C2698057,alogliptin benzoate,C1958126,alogliptin
C2698057,alogliptin benzoate,C1958126,Alogliptine
C2698057,alogliptin benzoate,C1958126,oral hypoglycemics alogliptin
C2698057,alogliptin benzoate,C1958126,alogliptin (medication)
C2698057,alogliptin benzoate,C1958126,Alogliptin (substance)
C2698057,alogliptin benzoate,C1958126,Alogliptin product
C2698057,alogliptin benzoate,C1958126,Alogliptin (product)
C2698057,alogliptin benzoate,C1958126,"2-((6-((3R)-3-aminopiperidin-1-yl)-3-methyl-2,4-dioxo-3,4-dihydropyrimidin-1(2H)-yl)methyl) benzonitrile"
C2698057,alogliptin benzoate,C1958126,Alogliptina
C2698057,alogliptin benzoate,C1958126,Alogliptinum
C2698057,alogliptin benzoate,C1958126,Product containing alogliptin (medicinal product)
C2698057,alogliptin benzoate,C1958126,Alogliptin-containing product
C2698057,alogliptin benzoate,C1958126,Product containing alogliptin
C2698057,alogliptin benzoate,C1958126,"Benzonitrile, 2-[[6-[(3R)-3-amino-1-piperidinyl]-3,4-dihydro-3-methyl-2,4-dioxo-1(2H)- pyrimidinyl]methyl]-"
C2698057,alogliptin benzoate,C3537225,Dipeptidyl Peptidase-4 Inhibitor
C2698057,alogliptin benzoate,C3537225,DPP-4 Inhibitor
C2699273,saxagliptin anhydrous,C3537225,Dipeptidyl Peptidase-4 Inhibitor
C2699273,saxagliptin anhydrous,C3537225,DPP-4 Inhibitor
C2719771,saxagliptin hydrochloride,C0001975,Alcohols
C2719771,saxagliptin hydrochloride,C0001975,Alcohol
C2719771,saxagliptin hydrochloride,C0001975,"Alcohol, NOS"
C2719771,saxagliptin hydrochloride,C0001975,Alcohol products
C2719771,saxagliptin hydrochloride,C0001975,alcohol product
C2719771,saxagliptin hydrochloride,C0001975,alcohol in any form
C2719771,saxagliptin hydrochloride,C0001975,Alcohol [Chemical Class]
C2719771,saxagliptin hydrochloride,C0001975,class of chemical alcohols
C2719771,saxagliptin hydrochloride,C0001975,alcohols (chemical class)
C2719771,saxagliptin hydrochloride,C0001975,210 ALCOHOLS
C2719771,saxagliptin hydrochloride,C0001975,Product containing alcohol (product)
C2719771,saxagliptin hydrochloride,C0001975,Alcohol-containing product
C2719771,saxagliptin hydrochloride,C0001975,Product containing alcohol
C2719771,saxagliptin hydrochloride,C0001975,Alcohol products (product)
C2719771,saxagliptin hydrochloride,C0001975,Alcohol products (substance)
C2719771,saxagliptin hydrochloride,C0001975,Alcohol (substance)
C2719771,saxagliptin hydrochloride,C0001975,alcohol substance
C2719771,saxagliptin hydrochloride,C0028131,Nitriles
C2719771,saxagliptin hydrochloride,C0028131,nitrile
C2719771,saxagliptin hydrochloride,C0028131,Nitrile (substance)
C2719771,saxagliptin hydrochloride,C1611934,saxagliptin
C2719771,saxagliptin hydrochloride,C1611934,saxagliptin (medication)
C2719771,saxagliptin hydrochloride,C1611934,Saxagliptin-containing product
C2719771,saxagliptin hydrochloride,C1611934,Product containing saxagliptin
C2719771,saxagliptin hydrochloride,C1611934,Product containing saxagliptin (medicinal product)
C2719771,saxagliptin hydrochloride,C1611934,SAXAGLIPTIN MONOHYDRATE
C2719771,saxagliptin hydrochloride,C1611934,Saxagliptina
C2719771,saxagliptin hydrochloride,C1611934,Saxagliptin (substance)
C2719771,saxagliptin hydrochloride,C1611934,Saxagliptin product
C2719771,saxagliptin hydrochloride,C1611934,Saxagliptin (product)
C2719771,saxagliptin hydrochloride,C1611934,"(1S,3S,5S)-2-((2S)-2-Amino-2-(3-hydroxyadamantan-1-yl) acetyl)-2-azabicyclo(3.1.0)hexane-3-carbonitrile hydrate"
C2719771,saxagliptin hydrochloride,C1611934,"3-hydroxyadamantylglycine-4,5-methanoprolinenitrile hydrate"
C2719771,saxagliptin hydrochloride,C1611934,oral hypoglycemics saxagliptin
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl-Peptidase IV Inhibitors
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl Peptidase IV Inhibitor
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl-Peptidase IV Inhibitor
C2719771,saxagliptin hydrochloride,C1827106,"Inhibitor, Dipeptidyl-Peptidase IV"
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl Peptidase IV Inhibitors
C2719771,saxagliptin hydrochloride,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action (substance)
C2719771,saxagliptin hydrochloride,C1827106,Substance with dipeptidyl peptidase IV inhibitor mechanism of action
C2719771,saxagliptin hydrochloride,C1827106,Product containing dipeptidyl peptidase IV inhibitor (product)
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl peptidase IV inhibitor-containing product
C2719771,saxagliptin hydrochloride,C1827106,Product containing dipeptidyl peptidase IV inhibitor
C2719771,saxagliptin hydrochloride,C1827106,DPP4 Inhibitors
C2719771,saxagliptin hydrochloride,C1827106,DPP4 Inhibitor
C2719771,saxagliptin hydrochloride,C1827106,"Inhibitor, DPP4"
C2719771,saxagliptin hydrochloride,C1827106,DPP-IV Inhibitors
C2719771,saxagliptin hydrochloride,C1827106,DPP IV Inhibitors
C2719771,saxagliptin hydrochloride,C1827106,DPP IV Inhibitor
C2719771,saxagliptin hydrochloride,C1827106,DPP-IV Inhibitor
C2719771,saxagliptin hydrochloride,C1827106,"Inhibitor, DPP-IV"
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl peptidase IV inhibitor product
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl peptidase IV inhibitor (product)
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl peptidase IV inhibitor (substance)
C2719771,saxagliptin hydrochloride,C1827106,Gliptins
C2719771,saxagliptin hydrochloride,C1827106,Gliptin
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl-Peptidase 4 Inhibitors
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl Peptidase 4 Inhibitors
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl Peptidase 4 Inhibitor
C2719771,saxagliptin hydrochloride,C1827106,Dipeptidyl-Peptidase 4 Inhibitor
C2719771,saxagliptin hydrochloride,C1827106,"Inhibitor, Dipeptidyl-Peptidase 4"
C2719771,saxagliptin hydrochloride,C1827106,DPP-4 Inhibitors
C2719771,saxagliptin hydrochloride,C1827106,DPP-4 Inhibitor
